,Tag1,Tag2,Tag3,Tag4,Tag5
2012-07-23 22:42:49.671000,Off,Tag not found,0,0,2.25019454956
2012-07-23 22:43:49.671000,Off,Tag not found,0,0,2.2401638031
2012-07-23 22:44:49.671000,Off,Tag not found,0,0,2.23013281822
2012-07-23 22:45:49.671000,Off,Tag not found,0,0,2.22010207176
2012-07-23 22:46:49.671000,Off,Tag not found,0,0,2.2100713253
2012-07-23 22:47:49.671000,Off,Tag not found,0,0,2.20004034042
2012-07-23 22:48:49.671000,Off,Tag not found,0,0,2.19000959396
2012-07-23 22:49:49.671000,Off,Tag not found,0,0,2.1799788475
2012-07-23 22:50:49.671000,Off,Tag not found,0,0,2.16994786263
2012-07-23 22:51:49.671000,Off,Tag not found,0,0,2.15991711617
2012-07-23 22:52:49.671000,Off,Tag not found,0,0,2.14988636971
2012-07-23 22:53:49.671000,Off,Tag not found,0,0,2.13985538483
2012-07-23 22:54:49.671000,Off,Tag not found,0,0,2.12982463837
2012-07-23 22:55:49.671000,Off,Tag not found,0,0,2.11979389191
2012-07-23 22:56:49.671000,Off,Tag not found,0,0,2.10976290703
2012-07-23 22:57:49.671000,Off,Tag not found,0,0,2.09973216057
2012-07-23 22:58:49.671000,Off,Tag not found,0,0,2.08970141411
2012-07-23 22:59:49.671000,Off,Tag not found,0,0,2.07967042923
2012-07-23 23:00:49.671000,Off,Tag not found,0,0,2.06963968277
2012-07-23 23:01:49.671000,Off,Tag not found,0,0,2.05960893631
2012-07-23 23:02:49.671000,Off,Tag not found,0,0,2.04957818985
2012-07-23 23:03:49.671000,Off,Tag not found,0,0,2.03954720497
2012-07-23 23:04:49.671000,Off,Tag not found,0,0,2.02951645851
2012-07-23 23:05:49.671000,Off,Tag not found,0,0,2.01948571205
2012-07-23 23:06:49.671000,Off,Tag not found,0,0,2.00945472717
2012-07-23 23:07:49.671000,Off,Tag not found,0,0,1.99942398071
2012-07-23 23:08:49.671000,Off,Tag not found,0,0,1.98939311504
2012-07-23 23:09:49.671000,Off,Tag not found,0,0,1.97936224937
2012-07-23 23:10:49.671000,Off,Tag not found,0,0,1.96933150291
2012-07-23 23:11:49.671000,Off,Tag not found,0,0,1.95930063725
2012-07-23 23:12:49.671000,Off,Tag not found,0,0,1.94926977158
2012-07-23 23:13:49.671000,Off,Tag not found,0,0,1.93923902512
2012-07-23 23:14:49.671000,Off,Tag not found,0,0,1.92920815945
2012-07-23 23:15:49.671000,Off,Tag not found,0,0,1.91917729378
2012-07-23 23:16:49.671000,Off,Tag not found,0,0,1.90914654732
2012-07-23 23:17:49.671000,Off,Tag not found,0,0,1.89911568165
2012-07-23 23:18:49.671000,Off,Tag not found,0,0,1.88908493519
2012-07-23 23:19:49.671000,Off,Tag not found,0,0,1.87905406952
2012-07-23 23:20:49.671000,Off,Tag not found,0,0,1.86902320385
2012-07-23 23:21:49.671000,Off,Tag not found,0,0,1.85899245739
2012-07-23 23:22:49.671000,Off,Tag not found,0,0,1.84896159172
2012-07-23 23:23:49.671000,Off,Tag not found,0,0,1.83893072605
2012-07-23 23:24:49.671000,Off,Tag not found,0,0,1.82889997959
2012-07-23 23:25:49.671000,Off,Tag not found,0,0,1.81886911392
2012-07-23 23:26:49.671000,Off,Tag not found,0,0,1.80883824825
2012-07-23 23:27:49.671000,Off,Tag not found,0,0,1.79880750179
2012-07-23 23:28:49.671000,Off,Tag not found,0,0,1.78877663612
2012-07-23 23:29:49.671000,Off,Tag not found,0,0,1.77874577045
2012-07-23 23:30:49.671000,Off,Tag not found,0,0,1.76871502399
2012-07-23 23:31:49.671000,Off,Tag not found,0,0,1.75868415833
2012-07-23 23:32:49.671000,Off,Tag not found,0,0,1.74865329266
2012-07-23 23:33:49.671000,Off,Tag not found,0,0,1.7386225462
2012-07-23 23:34:49.671000,Off,Tag not found,0,0,1.72859168053
2012-07-23 23:35:49.671000,Off,Tag not found,0,0,1.71856081486
2012-07-23 23:36:49.671000,Off,Tag not found,0,0,1.7085300684
2012-07-23 23:37:49.671000,Off,Tag not found,0,0,1.69849920273
2012-07-23 23:38:49.671000,Off,Tag not found,0,0,1.68846833706
2012-07-23 23:39:49.671000,Off,Tag not found,0,0,1.6784375906
2012-07-23 23:40:49.671000,Off,Tag not found,0,0,1.66840672493
2012-07-23 23:41:49.671000,Off,Tag not found,0,0,1.65837585926
2012-07-23 23:42:49.671000,Off,Tag not found,0,0,1.6483451128
2012-07-23 23:43:49.671000,Off,Tag not found,0,0,1.63831424713
2012-07-23 23:44:49.671000,Off,Tag not found,0,0,1.62828338146
2012-07-23 23:45:49.671000,Off,Tag not found,0,0,1.618252635
2012-07-23 23:46:49.671000,Off,Tag not found,0,0,1.60822176933
2012-07-23 23:47:49.671000,Off,Tag not found,0,0,1.59819090366
2012-07-23 23:48:49.671000,Off,Tag not found,0,0,1.5881601572
2012-07-23 23:49:49.671000,Off,Tag not found,0,0,1.57812929153
2012-07-23 23:50:49.671000,Off,Tag not found,0,0,1.56809842587
2012-07-23 23:51:49.671000,Off,Tag not found,0,0,1.55806767941
2012-07-23 23:52:49.671000,Off,Tag not found,0,0,1.54803681374
2012-07-23 23:53:49.671000,Off,Tag not found,0,0,1.53800606728
2012-07-23 23:54:49.671000,Off,Tag not found,0,0,1.52797520161
2012-07-23 23:55:49.671000,Off,Tag not found,0,0,1.51794433594
2012-07-23 23:56:49.671000,Off,Tag not found,0,0,1.50791358948
2012-07-23 23:57:49.671000,Off,Tag not found,0,0,1.49788272381
2012-07-23 23:58:49.671000,Off,Tag not found,0,0,1.48785185814
2012-07-23 23:59:49.671000,Off,Tag not found,0,0,1.47782111168
2012-07-24 00:00:49.671000,Off,Tag not found,0,0,1.46779024601
2012-07-24 00:01:49.671000,Off,Tag not found,0,0,1.45775938034
2012-07-24 00:02:49.671000,Off,Tag not found,0,0,1.44772863388
2012-07-24 00:03:49.671000,Off,Tag not found,0,0,1.43769776821
2012-07-24 00:04:49.671000,Off,Tag not found,0,0,1.42766690254
2012-07-24 00:05:49.671000,Off,Tag not found,0,0,1.41763615608
2012-07-24 00:06:49.671000,Off,Tag not found,0,0,1.40760529041
2012-07-24 00:07:49.671000,Off,Tag not found,0,0,1.39757442474
2012-07-24 00:08:49.671000,Off,Tag not found,0,0,1.38754367828
2012-07-24 00:09:49.671000,Off,Tag not found,0,0,1.37751281261
2012-07-24 00:10:49.671000,Off,Tag not found,0,0,1.36748194695
2012-07-24 00:11:49.671000,Off,Tag not found,0,0,1.35745120049
2012-07-24 00:12:49.671000,Off,Tag not found,0,0,1.34742033482
2012-07-24 00:13:49.671000,Off,Tag not found,0,0,1.33738946915
2012-07-24 00:14:49.671000,Off,Tag not found,0,0,1.32735872269
2012-07-24 00:15:49.671000,Off,Tag not found,0,0,1.31732785702
2012-07-24 00:16:49.671000,Off,Tag not found,0,0,1.30729699135
2012-07-24 00:17:49.671000,Off,Tag not found,0,0,1.29726624489
2012-07-24 00:18:49.671000,Off,Tag not found,0,0,1.28723537922
2012-07-24 00:19:49.671000,Off,Tag not found,0,0,1.27720451355
2012-07-24 00:20:49.671000,Off,Tag not found,0,0,1.26717376709
2012-07-24 00:21:49.671000,Off,Tag not found,0,0,1.25714290142
2012-07-24 00:22:49.671000,Off,Tag not found,0,0,1.24711203575
2012-07-24 00:23:49.671000,Off,Tag not found,0,0,1.23708128929
2012-07-24 00:24:49.671000,Off,Tag not found,0,0,1.22705042362
2012-07-24 00:25:49.671000,Off,Tag not found,0,0,1.21701955795
2012-07-24 00:26:49.671000,Off,Tag not found,0,0,1.20698881149
2012-07-24 00:27:49.671000,Off,Tag not found,0,0,1.19695794582
2012-07-24 00:28:49.671000,Off,Tag not found,0,0,1.18692719936
2012-07-24 00:29:49.671000,Off,Tag not found,0,0,1.17689633369
2012-07-24 00:30:49.671000,Off,Tag not found,0,0,1.16686546803
2012-07-24 00:31:49.671000,Off,Tag not found,0,0,1.15683472157
2012-07-24 00:32:49.671000,Off,Tag not found,0,0,1.1468038559
2012-07-24 00:33:49.671000,Off,Tag not found,0,0,1.13677299023
2012-07-24 00:34:49.671000,Off,Tag not found,0,0,1.12674224377
2012-07-24 00:35:49.671000,Off,Tag not found,0,0,1.1167113781
2012-07-24 00:36:49.671000,Off,Tag not found,0,0,1.10668051243
2012-07-24 00:37:49.671000,Off,Tag not found,0,0,1.09664976597
2012-07-24 00:38:49.671000,Off,Tag not found,0,0,1.0866189003
2012-07-24 00:39:49.671000,Off,Tag not found,0,0,1.07658803463
2012-07-24 00:40:49.671000,Off,Tag not found,0,0,1.06655728817
2012-07-24 00:41:49.671000,Off,Tag not found,0,0,1.0565264225
2012-07-24 00:42:49.671000,Off,Tag not found,0,0,1.04649555683
2012-07-24 00:43:49.671000,Off,Tag not found,0,0,1.03646481037
2012-07-24 00:44:49.671000,Off,Tag not found,0,0,1.0264339447
2012-07-24 00:45:49.671000,Off,Tag not found,0,0,1.01640307903
2012-07-24 00:46:49.671000,Off,Tag not found,0,0,1.00637233257
2012-07-24 00:47:49.671000,Off,Tag not found,0,0,0.996341466904
2012-07-24 00:48:49.671000,Off,Tag not found,0,0,0.986310660839
2012-07-24 00:49:49.671000,Off,Tag not found,0,0,0.97627979517
2012-07-24 00:50:49.671000,Off,Tag not found,0,0,0.966248989105
2012-07-24 00:51:49.671000,Off,Tag not found,0,0,0.956218183041
2012-07-24 00:52:49.671000,Off,Tag not found,0,0,0.946187317371
2012-07-24 00:53:49.671000,Off,Tag not found,0,0,0.936156511307
2012-07-24 00:54:49.671000,Off,Tag not found,0,0,0.926125705242
2012-07-24 00:55:49.671000,Off,Tag not found,0,0,0.916094899178
2012-07-24 00:56:49.671000,Off,Tag not found,0,0,0.906064033508
2012-07-24 00:57:49.671000,Off,Tag not found,0,0,0.896033227444
2012-07-24 00:58:49.671000,Off,Tag not found,0,0,0.886002421379
2012-07-24 00:59:49.671000,Off,Tag not found,0,0,0.87597155571
2012-07-24 01:00:49.671000,Off,Tag not found,0,0,0.865940749645
2012-07-24 01:01:49.671000,Off,Tag not found,0,0,0.855909943581
2012-07-24 01:02:49.671000,Off,Tag not found,0,0,0.845879077911
2012-07-24 01:03:49.671000,Off,Tag not found,0,0,0.835848271847
2012-07-24 01:04:49.671000,Off,Tag not found,0,0,0.825817465782
2012-07-24 01:05:49.671000,Off,Tag not found,0,0,0.815786600113
2012-07-24 01:06:49.671000,Off,Tag not found,0,0,0.805755794048
2012-07-24 01:07:49.671000,Off,Tag not found,0,0,0.795724987984
2012-07-24 01:08:49.671000,Off,Tag not found,0,0,0.785694122314
2012-07-24 01:09:49.671000,Off,Tag not found,0,0,0.77566331625
2012-07-24 01:10:49.671000,Off,Tag not found,0,0,0.765632510185
2012-07-24 01:11:49.671000,Off,Tag not found,0,0,0.755601704121
2012-07-24 01:12:49.671000,Off,Tag not found,0,0,0.745570838451
2012-07-24 01:13:49.671000,Off,Tag not found,0,0,0.735540032387
2012-07-24 01:14:49.671000,Off,Tag not found,0,0,0.725509226322
2012-07-24 01:15:49.671000,Off,Tag not found,0,0,0.715478360653
2012-07-24 01:16:49.671000,Off,Tag not found,0,0,0.705447554588
2012-07-24 01:17:49.671000,Off,Tag not found,0,0,0.695416748524
2012-07-24 01:18:49.671000,Off,Tag not found,0,0,0.685385882854
2012-07-24 01:19:49.671000,Off,Tag not found,0,0,0.67535507679
2012-07-24 01:20:49.671000,Off,Tag not found,0,0,0.665324270725
2012-07-24 01:21:49.671000,Off,Tag not found,0,0,0.655293405056
2012-07-24 01:22:49.671000,Off,Tag not found,0,0,0.645262598991
2012-07-24 01:23:49.671000,Off,Tag not found,0,0,0.635231792927
2012-07-24 01:24:49.671000,Off,Tag not found,0,0,0.625200927258
2012-07-24 01:25:49.671000,Off,Tag not found,0,0,0.615170121193
2012-07-24 01:26:49.671000,Off,Tag not found,0,0,0.605139315128
2012-07-24 01:27:49.671000,Off,Tag not found,0,0,0.595108449459
2012-07-24 01:28:49.671000,Off,Tag not found,0,0,0.585077643394
2012-07-24 01:29:49.671000,Off,Tag not found,0,0,0.57504683733
2012-07-24 01:30:49.671000,Off,Tag not found,0,0,0.565016031265
2012-07-24 01:31:49.671000,Off,Tag not found,0,0,0.554985165596
2012-07-24 01:32:49.671000,Off,Tag not found,0,0,0.544954359531
2012-07-24 01:33:49.671000,Off,Tag not found,0,0,0.534923553467
2012-07-24 01:34:49.671000,Off,Tag not found,0,0,0.524892687798
2012-07-24 01:35:49.671000,Off,Tag not found,0,0,0.514861881733
2012-07-24 01:36:49.671000,Off,Tag not found,0,0,0.504831075668
2012-07-24 01:37:49.671000,Off,Tag not found,0,0,0.494800239801
2012-07-24 01:38:49.671000,Off,Tag not found,0,0,0.484769403934
2012-07-24 01:39:49.671000,Off,Tag not found,0,0,0.474738568068
2012-07-24 01:40:49.671000,Off,Tag not found,0,0,0.464707762003
2012-07-24 01:41:49.671000,Off,Tag not found,0,0,0.454676926136
2012-07-24 01:42:49.671000,Off,Tag not found,0,0,0.444646120071
2012-07-24 01:43:49.671000,Off,Tag not found,0,0,0.434615284204
2012-07-24 01:44:49.671000,Off,Tag not found,0,0,0.424584448338
2012-07-24 01:45:49.671000,Off,Tag not found,0,0,0.414553642273
2012-07-24 01:46:49.671000,Off,Tag not found,0,0,0.404522806406
2012-07-24 01:47:49.671000,Off,Tag not found,0,0,0.394491970539
2012-07-24 01:48:49.671000,Off,Tag not found,0,0,0.384461164474
2012-07-24 01:49:49.671000,Off,Tag not found,0,0,0.374430328608
2012-07-24 01:50:49.671000,Off,Tag not found,0,0,0.364399522543
2012-07-24 01:51:49.671000,Off,Tag not found,0,0,0.354368686676
2012-07-24 01:52:49.671000,Off,Tag not found,0,0,0.344337850809
2012-07-24 01:53:49.671000,Off,Tag not found,0,0,0.334307044744
2012-07-24 01:54:49.671000,Off,Tag not found,0,0,0.324276208878
2012-07-24 01:55:49.671000,Off,Tag not found,0,0,0.314245373011
2012-07-24 01:56:49.671000,Off,Tag not found,0,0,0.304214566946
2012-07-24 01:57:49.671000,Off,Tag not found,0,0,0.294183731079
2012-07-24 01:58:49.671000,Off,Tag not found,0,0,0.284152925014
2012-07-24 01:59:49.671000,Off,Tag not found,0,0,0.274122089148
2012-07-24 02:00:49.671000,Off,Tag not found,0,0,0.264091253281
2012-07-24 02:01:49.671000,Off,Tag not found,0,0,0.254060447216
2012-07-24 02:02:49.671000,Off,Tag not found,0,0,0.244029611349
2012-07-24 02:03:49.671000,Off,Tag not found,0,0,0.233998790383
2012-07-24 02:04:49.671000,Off,Tag not found,0,0,0.223967954516
2012-07-24 02:05:49.671000,Off,Tag not found,0,0,0.213937133551
2012-07-24 02:06:49.671000,Off,Tag not found,0,0,0.203906312585
2012-07-24 02:07:49.671000,Off,Tag not found,0,0,0.193875491619
2012-07-24 02:08:49.671000,Off,Tag not found,0,0,0.183844655752
2012-07-24 02:09:49.671000,Off,Tag not found,0,0,0.173813834786
2012-07-24 02:10:49.671000,Off,Tag not found,0,0,0.163783013821
2012-07-24 02:11:49.671000,Off,Tag not found,0,0,0.153752192855
2012-07-24 02:12:49.671000,Off,Tag not found,0,0,0.143721356988
2012-07-24 02:13:49.671000,Off,Tag not found,0,0,0.133690536022
2012-07-24 02:14:49.671000,Off,Tag not found,0,0,0.123659715056
2012-07-24 02:15:49.671000,Off,Tag not found,0,0,0.11362888664
2012-07-24 02:16:49.671000,Off,Tag not found,0,0,0.103598065674
2012-07-24 02:17:49.671000,Off,Tag not found,0,0,0.093567237258
2012-07-24 02:18:49.671000,Off,Tag not found,0,0,0.0835364162922
2012-07-24 02:19:49.671000,Off,Tag not found,0,0,0.0735055878758
2012-07-24 02:20:49.671000,Off,Tag not found,0,0,0.0634747669101
2012-07-24 02:21:49.671000,Off,Tag not found,0,0,0.0534439384937
2012-07-24 02:22:49.671000,Off,Tag not found,0,0,0.0434131138027
2012-07-24 02:23:49.671000,Off,Tag not found,0,0,0.0333822891116
2012-07-24 02:24:49.671000,Off,Tag not found,0,0,0.0233514662832
2012-07-24 02:25:49.671000,Off,Tag not found,0,0,0.0133206406608
2012-07-24 02:26:49.671000,Off,Tag not found,0,0,0.0032898162026
2012-07-24 02:27:49.671000,Off,Tag not found,0,0,-0.00674100872129
2012-07-24 02:28:49.671000,Off,Tag not found,0,0,-0.016771832481
2012-07-24 02:29:49.671000,Off,Tag not found,0,0,-0.0268026590347
2012-07-24 02:30:49.671000,Off,Tag not found,0,0,-0.0368334837258
2012-07-24 02:31:49.671000,Off,Tag not found,0,0,-0.0468643084168
2012-07-24 02:32:49.671000,Off,Tag not found,0,0,-0.0568951331079
2012-07-24 02:33:49.671000,Off,Tag not found,0,0,-0.066925957799
2012-07-24 02:34:49.671000,Off,Tag not found,0,0,-0.0769567787647
2012-07-24 02:35:49.671000,Off,Tag not found,0,0,-0.0869876071811
2012-07-24 02:36:49.671000,Off,Tag not found,0,0,-0.0970184281468
2012-07-24 02:37:49.671000,Off,Tag not found,0,0,-0.107049256563
2012-07-24 02:38:49.671000,Off,Tag not found,0,0,-0.11708008498
2012-07-24 02:39:49.671000,Off,Tag not found,0,0,-0.127110913396
2012-07-24 02:40:49.671000,Off,Tag not found,0,0,-0.137141734362
2012-07-24 02:41:49.671000,Off,Tag not found,0,0,-0.147172555327
2012-07-24 02:42:49.671000,Off,Tag not found,0,0,-0.157203376293
2012-07-24 02:43:49.671000,Off,Tag not found,0,0,-0.16723421216
2012-07-24 02:44:49.671000,Off,Tag not found,0,0,-0.177265033126
2012-07-24 02:45:49.671000,Off,Tag not found,0,0,-0.187295854092
2012-07-24 02:46:49.671000,Off,Tag not found,0,0,-0.197326675057
2012-07-24 02:47:49.671000,Off,Tag not found,0,0,-0.207357510924
2012-07-24 02:48:49.671000,Off,Tag not found,0,0,-0.21738833189
2012-07-24 02:49:49.671000,Off,Tag not found,0,0,-0.227419152856
2012-07-24 02:50:49.671000,Off,Tag not found,0,0,-0.237449973822
2012-07-24 02:51:49.671000,Off,Tag not found,0,0,-0.247480809689
2012-07-24 02:52:49.671000,Off,Tag not found,0,0,-0.257511615753
2012-07-24 02:53:49.671000,Off,Tag not found,0,0,-0.26754245162
2012-07-24 02:54:49.671000,Off,Tag not found,0,0,-0.277573287487
2012-07-24 02:55:49.671000,Off,Tag not found,0,0,-0.287604093552
2012-07-24 02:56:49.671000,Off,Tag not found,0,0,-0.297634929419
2012-07-24 02:57:49.671000,Off,Tag not found,0,0,-0.307665765285
2012-07-24 02:58:49.671000,Off,Tag not found,0,0,-0.31769657135
2012-07-24 02:59:49.671000,Off,Tag not found,0,0,-0.327727407217
2012-07-24 03:00:49.671000,Off,Tag not found,0,0,-0.337758213282
2012-07-24 03:01:49.671000,Off,Tag not found,0,0,-0.347789049149
2012-07-24 03:02:49.671000,Off,Tag not found,0,0,-0.357819885015
2012-07-24 03:03:49.671000,Off,Tag not found,0,0,-0.36785069108
2012-07-24 03:04:49.671000,Off,Tag not found,0,0,-0.377881526947
2012-07-24 03:05:49.671000,Off,Tag not found,0,0,-0.387912362814
2012-07-24 03:06:49.671000,Off,Tag not found,0,0,-0.397943168879
2012-07-24 03:07:49.671000,Off,Tag not found,0,0,-0.407974004745
2012-07-24 03:08:49.671000,Off,Tag not found,0,0,-0.41800481081
2012-07-24 03:09:49.671000,Off,Tag not found,0,0,-0.428035646677
2012-07-24 03:10:49.671000,Off,Tag not found,0,0,-0.438066482544
2012-07-24 03:11:49.671000,Off,Tag not found,0,0,-0.448097288609
2012-07-24 03:12:49.671000,Off,Tag not found,0,0,-0.458128124475
2012-07-24 03:13:49.671000,Off,Tag not found,0,0,-0.468158960342
2012-07-24 03:14:49.671000,Off,Tag not found,0,0,-0.478189766407
2012-07-24 03:15:49.671000,Off,Tag not found,0,0,-0.488220602274
2012-07-24 03:16:49.671000,Off,Tag not found,0,0,-0.498251438141
2012-07-24 03:17:49.671000,Off,Tag not found,0,0,-0.508282244205
2012-07-24 03:18:49.671000,Off,Tag not found,0,0,-0.51831305027
2012-07-24 03:19:49.671000,Off,Tag not found,0,0,-0.528343915939
2012-07-24 03:20:49.671000,Off,Tag not found,0,0,-0.538374722004
2012-07-24 03:21:49.671000,Off,Tag not found,0,0,-0.548405528069
2012-07-24 03:22:49.671000,Off,Tag not found,0,0,-0.558436393738
2012-07-24 03:23:49.671000,Off,Tag not found,0,0,-0.568467199802
2012-07-24 03:24:49.671000,Off,Tag not found,0,0,-0.578498005867
2012-07-24 03:25:49.671000,Off,Tag not found,0,0,-0.588528871536
2012-07-24 03:26:49.671000,Off,Tag not found,0,0,-0.598559677601
2012-07-24 03:27:49.671000,Off,Tag not found,0,0,-0.608590483665
2012-07-24 03:28:49.671000,Off,Tag not found,0,0,-0.618621349335
2012-07-24 03:29:49.671000,Off,Tag not found,0,0,-0.628652155399
2012-07-24 03:30:49.671000,Off,Tag not found,0,0,-0.638682961464
2012-07-24 03:31:49.671000,Off,Tag not found,0,0,-0.648713767529
2012-07-24 03:32:49.671000,Off,Tag not found,0,0,-0.658744633198
2012-07-24 03:33:49.671000,Off,Tag not found,0,0,-0.668775439262
2012-07-24 03:34:49.671000,Off,Tag not found,0,0,-0.678806245327
2012-07-24 03:35:49.671000,Off,Tag not found,0,0,-0.688837110996
2012-07-24 03:36:49.671000,Off,Tag not found,0,0,-0.698867917061
2012-07-24 03:37:49.671000,Off,Tag not found,0,0,-0.708898723125
2012-07-24 03:38:49.671000,Off,Tag not found,0,0,-0.718929588795
2012-07-24 03:39:49.671000,Off,Tag not found,0,0,-0.728960394859
2012-07-24 03:40:49.671000,Off,Tag not found,0,0,-0.738991200924
2012-07-24 03:41:49.671000,Off,Tag not found,0,0,-0.749022066593
2012-07-24 03:42:49.671000,Off,Tag not found,0,0,-0.759052872658
2012-07-24 03:43:49.671000,Off,Tag not found,0,0,-0.769083678722
2012-07-24 03:44:49.671000,Off,Tag not found,0,0,-0.779114544392
2012-07-24 03:45:49.671000,Off,Tag not found,0,0,-0.789145350456
2012-07-24 03:46:49.671000,Off,Tag not found,0,0,-0.799176156521
2012-07-24 03:47:49.671000,Off,Tag not found,0,0,-0.809206962585
2012-07-24 03:48:49.671000,Off,Tag not found,0,0,-0.819237828255
2012-07-24 03:49:49.671000,Off,Tag not found,0,0,-0.829268634319
2012-07-24 03:50:49.671000,Off,Tag not found,0,0,-0.839299440384
2012-07-24 03:51:49.671000,Off,Tag not found,0,0,-0.849330306053
2012-07-24 03:52:49.671000,Off,Tag not found,0,0,-0.859288454056
2012-07-24 03:53:49.671000,Off,Tag not found,0,0,-0.869185626507
2012-07-24 03:54:49.671000,Off,Tag not found,0,0,-0.879082798958
2012-07-24 03:55:49.671000,Off,Tag not found,0,0,-0.888979911804
2012-07-24 03:56:49.671000,Off,Tag not found,0,0,-0.898877084255
2012-07-24 03:57:49.671000,Off,Tag not found,0,0,-0.908774256706
2012-07-24 03:58:49.671000,Off,Tag not found,0,0,-0.918671429157
2012-07-24 03:59:49.671000,Off,Tag not found,0,0,-0.928568601608
2012-07-24 04:00:49.671000,Off,Tag not found,0,0,-0.938465774059
2012-07-24 04:01:49.671000,Off,Tag not found,0,0,-0.948362886906
2012-07-24 04:02:49.671000,Off,Tag not found,0,0,-0.958260059357
2012-07-24 04:03:49.671000,Off,Tag not found,0,0,-0.968157231808
2012-07-24 04:04:49.671000,Off,Tag not found,0,0,-0.978054404259
2012-07-24 04:05:49.671000,Off,Tag not found,0,0,-0.98795157671
2012-07-24 04:06:49.671000,Off,Tag not found,0,0,-0.997848689556
2012-07-24 04:07:49.671000,Off,Tag not found,0,0,-1.00774586201
2012-07-24 04:08:49.671000,Off,Tag not found,0,0,-1.01764309406
2012-07-24 04:09:49.671000,Off,Tag not found,0,0,-1.02754020691
2012-07-24 04:10:49.671000,Off,Tag not found,0,0,-1.03743731976
2012-07-24 04:11:49.671000,Off,Tag not found,0,0,-1.04733455181
2012-07-24 04:12:49.671000,Off,Tag not found,0,0,-1.05723166466
2012-07-24 04:13:49.671000,Off,Tag not found,0,0,-1.06712889671
2012-07-24 04:14:49.671000,Off,Tag not found,0,0,-1.07702600956
2012-07-24 04:15:49.671000,Off,Tag not found,0,0,-1.08692312241
2012-07-24 04:16:49.671000,Off,Tag not found,0,0,-1.09682035446
2012-07-24 04:17:49.671000,Off,Tag not found,0,0,-1.10671746731
2012-07-24 04:18:49.671000,Off,Tag not found,0,0,-1.11661469936
2012-07-24 04:19:49.671000,Off,Tag not found,0,0,-1.12651181221
2012-07-24 04:20:49.671000,Off,Tag not found,0,0,-1.13640892506
2012-07-24 04:21:49.671000,Off,Tag not found,0,0,-1.14630615711
2012-07-24 04:22:49.671000,Off,Tag not found,0,0,-1.15620326996
2012-07-24 04:23:49.671000,Off,Tag not found,0,0,-1.16610050201
2012-07-24 04:24:49.671000,Off,Tag not found,0,0,-1.17599761486
2012-07-24 04:25:49.671000,Off,Tag not found,0,0,-1.18589472771
2012-07-24 04:26:49.671000,Off,Tag not found,0,0,-1.19579195976
2012-07-24 04:27:49.671000,Off,Tag not found,0,0,-1.20568907261
2012-07-24 04:28:49.671000,Off,Tag not found,0,0,-1.21558630466
2012-07-24 04:29:49.671000,Off,Tag not found,0,0,-1.22548341751
2012-07-24 04:30:49.671000,Off,Tag not found,0,0,-1.23538053036
2012-07-24 04:31:49.671000,Off,Tag not found,0,0,-1.24527776241
2012-07-24 04:32:49.671000,Off,Tag not found,0,0,-1.25517487526
2012-07-24 04:33:49.671000,Off,Tag not found,0,0,-1.26507210732
2012-07-24 04:34:49.671000,Off,Tag not found,0,0,-1.27496922016
2012-07-24 04:35:49.671000,Off,Tag not found,0,0,-1.28486645222
2012-07-24 04:36:49.671000,Off,Tag not found,0,0,-1.29476356506
2012-07-24 04:37:49.671000,Off,Tag not found,0,0,-1.30466067791
2012-07-24 04:38:49.671000,Off,Tag not found,0,0,-1.31455790997
2012-07-24 04:39:49.671000,Off,Tag not found,0,0,-1.32445502281
2012-07-24 04:40:49.671000,Off,Tag not found,0,0,-1.33435225487
2012-07-24 04:41:49.671000,Off,Tag not found,0,0,-1.34424936771
2012-07-24 04:42:49.671000,Off,Tag not found,0,0,-1.35414648056
2012-07-24 04:43:49.671000,Off,Tag not found,0,0,-1.36404371262
2012-07-24 04:44:49.671000,Off,Tag not found,0,0,-1.37394082546
2012-07-24 04:45:49.671000,Off,Tag not found,0,0,-1.38383805752
2012-07-24 04:46:49.671000,Off,Tag not found,0,0,-1.39373517036
2012-07-24 04:47:49.671000,Off,Tag not found,0,0,-1.40363228321
2012-07-24 04:48:49.671000,Off,Tag not found,0,0,-1.41352951527
2012-07-24 04:49:49.671000,Off,Tag not found,0,0,-1.42342662811
2012-07-24 04:50:49.671000,Off,Tag not found,0,0,-1.43332386017
2012-07-24 04:51:49.671000,Off,Tag not found,0,0,-1.44322097301
2012-07-24 04:52:49.671000,Off,Tag not found,0,0,-1.45311808586
2012-07-24 04:53:49.671000,Off,Tag not found,0,0,-1.46301531792
2012-07-24 04:54:49.671000,Off,Tag not found,0,0,-1.47291243076
2012-07-24 04:55:49.671000,Off,Tag not found,0,0,-1.48280966282
2012-07-24 04:56:49.671000,Off,Tag not found,0,0,-1.49270677567
2012-07-24 04:57:49.671000,Off,Tag not found,0,0,-1.50260388851
2012-07-24 04:58:49.671000,Off,Tag not found,0,0,-1.51250112057
2012-07-24 04:59:49.671000,Off,Tag not found,0,0,-1.52239823341
2012-07-24 05:00:49.671000,Off,Tag not found,0,0,-1.53229546547
2012-07-24 05:01:49.671000,Off,Tag not found,0,0,-1.54219257832
2012-07-24 05:02:49.671000,Off,Tag not found,0,0,-1.55208969116
2012-07-24 05:03:49.671000,Off,Tag not found,0,0,-1.56198692322
2012-07-24 05:04:49.671000,Off,Tag not found,0,0,-1.57188403606
